1603963800000,13188.56000000,13191.60000000,13157.00000000,13181.08000000,778.53646300,1603964699999,10252804.79946250,8465,472.74553400,6225459.92704392,0
1603964700000,13181.07000000,13202.40000000,13176.78000000,13190.11000000,370.54597400,1603965599999,4887177.12981866,5741,169.52828900,2236020.38331529,0
1603965600000,13190.10000000,13199.00000000,13155.72000000,13168.23000000,349.97249000,1603966499999,4609599.63740163,6243,142.95831100,1883075.39772230,0
1603966500000,13168.22000000,13174.84000000,13116.33000000,13122.50000000,487.04254000,1603967399999,6400952.28898909,8622,186.30869000,2448680.73610883,0
1603967400000,13122.49000000,13128.86000000,13041.18000000,13075.26000000,1506.12595400,1603968299999,19705503.46628309,18643,795.27344300,10404866.61975687,0
1603968300000,13075.26000000,13115.00000000,13075.26000000,13097.51000000,923.54972300,1603969199999,12097006.92959281,12735,498.49895600,6529164.17819919,0
1603969200000,13097.51000000,13137.90000000,13077.01000000,13134.04000000,690.82340700,1603970099999,9056967.14929612,11304,388.82011100,5098021.79931344,0
1603970100000,13134.03000000,13147.00000000,13117.00000000,13125.01000000,510.33641600,1603970999999,6702807.19164845,7028,245.25182300,3221275.93855769,0
1603971000000,13125.01000000,13171.86000000,13115.26000000,13121.94000000,517.05645000,1603971899999,6796488.73946836,8563,269.87574900,3548072.19166981,0
1603971900000,13121.94000000,13146.33000000,13050.00000000,13052.06000000,764.61386300,1603972799999,10010903.49118544,11905,341.80233800,4475582.66943544,0
1603972800000,13051.68000000,13087.40000000,13020.00000000,13030.65000000,1328.95494400,1603973699999,17342011.79350588,18062,642.66931100,8387532.88338213,0
1603973700000,13030.66000000,13058.99000000,12920.77000000,12977.45000000,1855.83368100,1603974599999,24135530.50786230,22054,675.09961000,8784748.09115167,0
1603974600000,12977.44000000,13121.11000000,12970.00000000,13087.55000000,1646.48451100,1603975499999,21514140.66339451,19028,1038.81259300,13571487.85718566,0
1603975500000,13087.93000000,13145.36000000,13075.72000000,13130.30000000,898.08202500,1603976399999,11780947.10131819,11973,579.35586700,7598884.69985500,0
1603976400000,13131.03000000,13157.28000000,13101.78000000,13121.85000000,643.96578000,1603977299999,8453633.30963722,9674,333.25468400,4375436.03160584,0
